"temps_mois","evenement_naissance","poids_sondage","milieu_residence","niveau_instruction","indice_richesse","region","religion","sexe_enfant","survie_enfant_precedent","age_premiere_naissance","instruction_mari"
29,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
16,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Féminin","Décédé","16-20 ans","Primaire"
61,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Primaire"
26,0,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
37,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","21-25 ans",NA
17,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Protestant","Féminin","Vivant","21-25 ans",NA
29,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","21-25 ans",NA
22,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Décédé","21-25 ans",NA
15,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Décédé","21-25 ans",NA
17,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Protestant","Féminin","Décédé","21-25 ans",NA
25,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","21-25 ans",NA
18,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Protestant","Féminin","Décédé","21-25 ans",NA
9,0,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","21-25 ans",NA
20,1,1.699469,"Rural","Secondaire","Pauvre","Nord-Ouest","Catholique","Masculin","Vivant","<=15 ans","Supérieur"
29,0,1.699469,"Rural","Secondaire","Pauvre","Nord-Ouest","Catholique","Masculin","Vivant","<=15 ans","Supérieur"
18,1,1.699469,"Rural","Aucun","Moyen","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Aucun"
35,0,1.699469,"Rural","Aucun","Moyen","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Aucun"
28,0,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Aucun"
22,0,1.699469,"Rural","Primaire","Très pauvre","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Aucun"
33,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Primaire"
14,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Primaire"
18,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Primaire"
18,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Primaire"
28,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Primaire"
19,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Protestant","Féminin","Vivant","16-20 ans","Primaire"
33,0,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans","Primaire"
24,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Protestant","Masculin","Décédé","16-20 ans","Primaire"
31,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Protestant","Féminin","Vivant","16-20 ans","Primaire"
48,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Protestant","Féminin","Vivant","16-20 ans","Primaire"
24,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Protestant","Féminin","Vivant","16-20 ans","Primaire"
16,0,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Protestant","Féminin","Décédé","16-20 ans","Primaire"
23,1,1.699469,"Rural","Aucun","Moyen","Nord-Ouest","Protestant","Masculin","Vivant","<=15 ans","Primaire"
63,1,1.699469,"Rural","Aucun","Moyen","Nord-Ouest","Protestant","Masculin","Vivant","<=15 ans","Primaire"
54,1,1.699469,"Rural","Aucun","Moyen","Nord-Ouest","Protestant","Féminin","Vivant","<=15 ans","Primaire"
45,1,1.699469,"Rural","Aucun","Moyen","Nord-Ouest","Protestant","Masculin","Vivant","<=15 ans","Primaire"
37,1,1.699469,"Rural","Aucun","Moyen","Nord-Ouest","Protestant","Féminin","Vivant","<=15 ans","Primaire"
32,0,1.699469,"Rural","Aucun","Moyen","Nord-Ouest","Protestant","Masculin","Décédé","<=15 ans","Primaire"
27,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
25,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Primaire"
54,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Primaire"
29,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
22,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Primaire"
49,0,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
24,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Masculin","Vivant","21-25 ans","Primaire"
32,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Masculin","Vivant","21-25 ans","Primaire"
35,1,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Masculin","Vivant","21-25 ans","Primaire"
29,0,1.699469,"Rural","Primaire","Moyen","Nord-Ouest","Catholique","Féminin","Vivant","21-25 ans","Primaire"
28,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Primaire"
24,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Primaire"
75,0,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
23,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Décédé","16-20 ans","Primaire"
23,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Décédé","16-20 ans","Primaire"
25,1,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Féminin","Décédé","16-20 ans","Primaire"
15,0,1.699469,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Décédé","16-20 ans","Primaire"
22,1,1.699469,"Rural","Primaire","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans",NA
52,1,1.699469,"Rural","Primaire","Pauvre","Nord-Ouest","Protestant","Masculin","Décédé","16-20 ans",NA
39,0,1.699469,"Rural","Primaire","Pauvre","Nord-Ouest","Protestant","Masculin","Vivant","16-20 ans",NA
42,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","21-25 ans","Aucun"
25,0,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Féminin","Vivant","21-25 ans","Aucun"
21,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","<=15 ans","Primaire"
27,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","<=15 ans","Primaire"
21,1,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","<=15 ans","Primaire"
22,0,1.699469,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","<=15 ans","Primaire"
56,1,0.43679,"Rural","Primaire","Riche","Centre","Protestant","Féminin","Vivant","16-20 ans",NA
19,1,0.43679,"Rural","Primaire","Riche","Centre","Protestant","Masculin","Vivant","16-20 ans",NA
26,1,0.43679,"Rural","Primaire","Riche","Centre","Protestant","Féminin","Vivant","16-20 ans",NA
21,1,0.43679,"Rural","Primaire","Riche","Centre","Protestant","Masculin","Vivant","16-20 ans",NA
39,1,0.43679,"Rural","Primaire","Riche","Centre","Protestant","Masculin","Vivant","16-20 ans",NA
65,0,0.43679,"Rural","Primaire","Riche","Centre","Protestant","Masculin","Vivant","16-20 ans",NA
19,1,0.43679,"Rural","Primaire","Moyen","Centre","Catholique","Masculin","Vivant","16-20 ans","Supérieur"
20,1,0.43679,"Rural","Primaire","Moyen","Centre","Catholique","Féminin","Décédé","16-20 ans","Supérieur"
42,1,0.43679,"Rural","Primaire","Moyen","Centre","Catholique","Masculin","Vivant","16-20 ans","Supérieur"
17,1,0.43679,"Rural","Primaire","Moyen","Centre","Catholique","Masculin","Vivant","16-20 ans","Supérieur"
16,1,0.43679,"Rural","Primaire","Moyen","Centre","Catholique","Féminin","Vivant","16-20 ans","Supérieur"
33,1,0.43679,"Rural","Primaire","Moyen","Centre","Catholique","Féminin","Décédé","16-20 ans","Supérieur"
15,0,0.43679,"Rural","Primaire","Moyen","Centre","Catholique","Masculin","Vivant","16-20 ans","Supérieur"
27,1,0.43679,"Rural","Primaire","Pauvre","Centre","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
51,1,0.43679,"Rural","Primaire","Pauvre","Centre","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
22,1,0.43679,"Rural","Primaire","Pauvre","Centre","Catholique","Masculin","Vivant","16-20 ans","Secondaire"
26,1,0.43679,"Rural","Primaire","Pauvre","Centre","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
46,1,0.43679,"Rural","Primaire","Pauvre","Centre","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
58,0,0.43679,"Rural","Primaire","Pauvre","Centre","Catholique","Masculin","Vivant","16-20 ans","Secondaire"
47,0,0.43679,"Rural","Secondaire","Pauvre","Centre","Protestant","Féminin","Vivant","16-20 ans","Secondaire"
18,1,0.43679,"Rural","Primaire","Riche","Centre","Islam","Masculin","Vivant","16-20 ans","Supérieur"
43,0,0.43679,"Rural","Primaire","Riche","Centre","Islam","Masculin","Vivant","16-20 ans","Supérieur"
44,1,0.43679,"Rural","Secondaire","Pauvre","Centre","Protestant","Masculin","Vivant","21-25 ans",NA
48,1,0.43679,"Rural","Secondaire","Pauvre","Centre","Protestant","Masculin","Vivant","21-25 ans",NA
48,0,0.43679,"Rural","Secondaire","Pauvre","Centre","Protestant","Masculin","Vivant","21-25 ans",NA
27,0,0.43679,"Rural","Aucun","Moyen","Centre","Protestant","Masculin","Vivant","21-25 ans","Aucun"
21,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Masculin","Vivant","16-20 ans","Secondaire"
25,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Féminin","Vivant","16-20 ans","Secondaire"
16,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Féminin","Vivant","16-20 ans","Secondaire"
24,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Féminin","Vivant","16-20 ans","Secondaire"
29,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Féminin","Vivant","16-20 ans","Secondaire"
72,0,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Féminin","Vivant","16-20 ans","Secondaire"
53,1,0.43679,"Rural","Secondaire","Riche","Centre","Protestant","Masculin","Vivant","16-20 ans","Secondaire"
18,1,0.43679,"Rural","Secondaire","Riche","Centre","Protestant","Masculin","Vivant","16-20 ans","Secondaire"
20,1,0.43679,"Rural","Secondaire","Riche","Centre","Protestant","Masculin","Vivant","16-20 ans","Secondaire"
36,1,0.43679,"Rural","Secondaire","Riche","Centre","Protestant","Masculin","Vivant","16-20 ans","Secondaire"
35,0,0.43679,"Rural","Secondaire","Riche","Centre","Protestant","Masculin","Vivant","16-20 ans","Secondaire"
16,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Masculin","Vivant","21-25 ans","Secondaire"
45,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Féminin","Vivant","21-25 ans","Secondaire"
35,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Féminin","Vivant","21-25 ans","Secondaire"
17,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Féminin","Vivant","21-25 ans","Secondaire"
21,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Féminin","Vivant","21-25 ans","Secondaire"
43,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Masculin","Vivant","21-25 ans","Secondaire"
23,1,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Masculin","Vivant","21-25 ans","Secondaire"
24,0,0.43679,"Rural","Primaire","Pauvre","Centre","Protestant","Masculin","Vivant","21-25 ans","Secondaire"
21,1,0.43679,"Rural","Secondaire","Riche","Centre","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
16,1,0.43679,"Rural","Secondaire","Riche","Centre","Catholique","Masculin","Vivant","16-20 ans","Secondaire"
46,0,0.43679,"Rural","Secondaire","Riche","Centre","Catholique","Masculin","Vivant","16-20 ans","Secondaire"
20,1,0.43679,"Rural","Secondaire","Riche","Centre","Catholique","Masculin","Vivant","16-20 ans","Primaire"
25,1,0.43679,"Rural","Secondaire","Riche","Centre","Catholique","Masculin","Vivant","16-20 ans","Primaire"
12,1,0.43679,"Rural","Secondaire","Riche","Centre","Catholique","Masculin","Vivant","16-20 ans","Primaire"
18,0,0.43679,"Rural","Secondaire","Riche","Centre","Catholique","Masculin","Vivant","16-20 ans","Primaire"
67,1,0.42261,"Urbain","Secondaire","Riche","Région_12","Catholique","Masculin","Décédé","16-20 ans",NA
13,0,0.42261,"Urbain","Secondaire","Riche","Région_12","Catholique","Masculin","Vivant","16-20 ans",NA
27,0,0.42261,"Urbain","Supérieur","Très riche","Région_12","Catholique","Féminin","Vivant",">=26 ans",NA
25,0,0.42261,"Urbain","Supérieur","Très riche","Région_12","Protestant","Masculin","Vivant","16-20 ans",NA
32,1,0.42261,"Urbain","Primaire","Moyen","Région_12","Islam","Masculin","Vivant","21-25 ans","Primaire"
61,1,0.42261,"Urbain","Primaire","Moyen","Région_12","Islam","Féminin","Vivant","21-25 ans","Primaire"
25,0,0.42261,"Urbain","Primaire","Moyen","Région_12","Islam","Masculin","Vivant","21-25 ans","Primaire"
22,0,0.42261,"Urbain","Secondaire","Riche","Région_12","Catholique","Féminin","Vivant",">=26 ans",NA
60,1,0.42261,"Urbain","Secondaire","Très riche","Région_12","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
59,1,0.42261,"Urbain","Secondaire","Très riche","Région_12","Catholique","Féminin","Décédé","21-25 ans","Secondaire"
59,0,0.42261,"Urbain","Secondaire","Très riche","Région_12","Catholique","Féminin","Décédé","21-25 ans","Secondaire"
63,1,0.42261,"Urbain","Secondaire","Riche","Région_12","Catholique","Masculin","Vivant",">=26 ans",NA
49,0,0.42261,"Urbain","Secondaire","Riche","Région_12","Catholique","Féminin","Vivant",">=26 ans",NA
130,1,0.42261,"Urbain","Primaire","Moyen","Région_12","Catholique","Masculin","Vivant","<=15 ans",NA
47,1,0.42261,"Urbain","Primaire","Moyen","Région_12","Catholique","Féminin","Vivant","<=15 ans",NA
22,0,0.42261,"Urbain","Primaire","Moyen","Région_12","Catholique","Féminin","Vivant","<=15 ans",NA
60,1,0.42261,"Urbain","Secondaire","Très riche","Région_12","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
22,1,0.42261,"Urbain","Secondaire","Très riche","Région_12","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
22,1,0.42261,"Urbain","Secondaire","Très riche","Région_12","Catholique","Masculin","Vivant","16-20 ans","Secondaire"
71,1,0.42261,"Urbain","Secondaire","Très riche","Région_12","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
52,0,0.42261,"Urbain","Secondaire","Très riche","Région_12","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
53,1,0.42261,"Urbain","Aucun","Moyen","Région_12","Catholique","Féminin","Vivant","16-20 ans",NA
16,0,0.42261,"Urbain","Aucun","Moyen","Région_12","Catholique","Masculin","Vivant","16-20 ans",NA
99,1,0.42261,"Urbain","Primaire","Moyen","Région_12","Catholique","Masculin","Vivant","16-20 ans",NA
24,1,0.42261,"Urbain","Primaire","Moyen","Région_12","Catholique","Féminin","Vivant","16-20 ans",NA
39,0,0.42261,"Urbain","Primaire","Moyen","Région_12","Catholique","Masculin","Vivant","16-20 ans",NA
47,1,0.42261,"Urbain","Primaire","Riche","Région_12","Protestant","Féminin","Vivant","<=15 ans","Secondaire"
30,1,0.42261,"Urbain","Primaire","Riche","Région_12","Protestant","Masculin","Décédé","<=15 ans","Secondaire"
36,0,0.42261,"Urbain","Primaire","Riche","Région_12","Protestant","Masculin","Vivant","<=15 ans","Secondaire"
28,1,1.128715,"Rural","Primaire","Pauvre","Sud","Animiste","Masculin","Décédé","16-20 ans","Primaire"
17,1,1.128715,"Rural","Primaire","Pauvre","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
43,1,1.128715,"Rural","Primaire","Pauvre","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
28,1,1.128715,"Rural","Primaire","Pauvre","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
34,1,1.128715,"Rural","Primaire","Pauvre","Sud","Animiste","Féminin","Vivant","16-20 ans","Primaire"
44,0,1.128715,"Rural","Primaire","Pauvre","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
27,1,1.128715,"Rural","Primaire","Riche","Sud","Animiste","Féminin","Vivant","16-20 ans","Primaire"
34,1,1.128715,"Rural","Primaire","Riche","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
35,1,1.128715,"Rural","Primaire","Riche","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
144,1,1.128715,"Rural","Primaire","Riche","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
27,0,1.128715,"Rural","Primaire","Riche","Sud","Animiste","Féminin","Vivant","16-20 ans","Primaire"
29,1,1.128715,"Rural","Primaire","Pauvre","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
25,0,1.128715,"Rural","Primaire","Pauvre","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
46,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Primaire"
27,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Masculin","Décédé","16-20 ans","Primaire"
27,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Primaire"
17,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Primaire"
31,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
31,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Primaire"
20,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Primaire"
48,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
26,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
20,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
28,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
72,0,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
18,1,1.128715,"Rural","Aucun","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Aucun"
30,1,1.128715,"Rural","Aucun","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Aucun"
21,1,1.128715,"Rural","Aucun","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Aucun"
21,1,1.128715,"Rural","Aucun","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Aucun"
30,1,1.128715,"Rural","Aucun","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Aucun"
29,1,1.128715,"Rural","Aucun","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Aucun"
33,0,1.128715,"Rural","Aucun","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Aucun"
51,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
67,1,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Primaire"
89,0,1.128715,"Rural","Primaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
25,1,1.128715,"Rural","Secondaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
30,1,1.128715,"Rural","Secondaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
31,0,1.128715,"Rural","Secondaire","Moyen","Sud","Animiste","Masculin","Vivant","16-20 ans","Primaire"
16,0,1.128715,"Rural","Secondaire","Moyen","Sud","Animiste","Féminin","Vivant","16-20 ans","Secondaire"
62,1,1.128715,"Rural","Aucun","Pauvre","Sud","Animiste","Masculin","Vivant","<=15 ans","Aucun"
